,N,종목명,현재가,전일비,등락률,액면가,거래량,시가총액,영업이익,PER,ROA,토론실,Unnamed: 12
9,1256.0,ARIRANG 200로우볼,8175.0,15.0,+0.18%,0.0,31.0,102.0,,,,,
10,1257.0,QV 미국 IT TOP5 ETN(H),14525.0,35.0,+0.24%,0.0,146.0,102.0,,,,,
11,1258.0,KINDEX 미국4차산업인터넷(합성 H),12620.0,20.0,+0.16%,0.0,323.0,101.0,,,,,
12,1259.0,신한 코스피 콘도르 6/10% 콜 2204-01 ETN,10095.0,0.0,0.00%,0.0,0.0,101.0,,,,,
13,1260.0,삼성 음식료 테마주 ETN,5020.0,0.0,0.00%,0.0,0.0,100.0,,,,,
17,1261.0,KOSEF 블루칩,7140.0,10.0,-0.14%,0.0,1053.0,100.0,,,,,
18,1262.0,QV 의료 TOP5 ETN,4985.0,0.0,0.00%,0.0,0.0,100.0,,,,,
19,1263.0,신한 코스피 월별 양매도 5% 콜 2206-1 ETN,9905.0,0.0,0.00%,0.0,0.0,99.0,,,,,
20,1264.0,한화투자증권우,2060.0,5.0,-0.24%,5000.0,4524.0,99.0,,5.04,,,
21,1265.0,KODEX 심천ChiNext(합성),7055.0,25.0,-0.35%,0.0,3220.0,99.0,,,,,
25,1266.0,TRUE 레버리지 HSCEI ETN(H),9805.0,180.0,+1.87%,0.0,111.0,98.0,,,,,
26,1267.0,신한 코스피 콘도르 4/10% 콜 2204-01 ETN,9790.0,0.0,0.00%,0.0,0.0,98.0,,,,,
27,1268.0,KOSEF 배당바이백Plus,13030.0,75.0,-0.57%,0.0,208.0,98.0,,,,,
28,1269.0,신한 코스피 월별 양매도 3% 콜 2206-1 ETN,9760.0,0.0,0.00%,0.0,0.0,98.0,,,,,
29,1270.0,TRUE 레버리지 나스닥 100 ETN,9710.0,100.0,+1.04%,0.0,53491.0,97.0,,,,,
33,1271.0,TRUE 인버스 유로선물 ETN B,9700.0,0.0,0.00%,0.0,0.0,97.0,,,,,
34,1272.0,쌍용양회우,6280.0,130.0,-2.03%,1000.0,15650.0,97.0,,21.66,,,
35,1273.0,ARIRANG 200퀄리티,8040.0,15.0,+0.19%,0.0,31.0,96.0,,,,,
36,1274.0,TIGER 200에너지화학레버리지,8040.0,85.0,+1.07%,0.0,10970.0,96.0,,,,,
37,1275.0,태양금속우,2915.0,25.0,-0.85%,500.0,3593.0,96.0,,-21.75,,,
41,1276.0,KODEX 미국채울트라30년선물(H),11955.0,240.0,-1.97%,0.0,31750.0,96.0,,,,,
42,1277.0,KOSEF 고배당,7595.0,20.0,-0.26%,0.0,1115.0,95.0,,,,,
43,1278.0,신한 레버리지 구리 선물 ETN,9485.0,15.0,+0.16%,0.0,901.0,95.0,,,,,
44,1279.0,TRUE 인버스 2X HSCEI ETN(H),9410.0,180.0,-1.88%,0.0,2983.0,94.0,,,,,
45,1280.0,KBSTAR 차이나HSCEI(H),11650.0,140.0,+1.22%,0.0,2126.0,93.0,,,,,
49,1281.0,신한 인버스 달러인덱스 선물 ETN(H),9315.0,0.0,0.00%,0.0,0.0,93.0,,,,,
50,1282.0,TIGER 코스닥150IT,10555.0,55.0,+0.52%,0.0,2213.0,93.0,,,,,
51,1283.0,삼성 모멘텀 탑픽 ETN,4640.0,80.0,-1.69%,0.0,4.0,93.0,,,,,
52,1284.0,KOSEF 200선물인버스,9565.0,35.0,+0.37%,0.0,4627.0,93.0,,,,,
53,1285.0,TIGER 골드선물(H),11430.0,65.0,-0.57%,0.0,5844.0,91.0,,,,,
57,1286.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),4560.0,5.0,+0.11%,0.0,86.0,91.0,,,,,
58,1287.0,신한 인버스 MSCI 인도네시아 선물 ETN(H),9100.0,0.0,0.00%,0.0,0.0,91.0,,,,,
59,1288.0,TRUE 인버스 엔선물 ETN B,9100.0,10.0,-0.11%,0.0,5766.0,91.0,,,,,
60,1289.0,KOSEF 코스피100,19755.0,5.0,-0.03%,0.0,473.0,91.0,,,,,
61,1290.0,TIGER 일본엔선물,11290.0,75.0,+0.67%,0.0,818.0,90.0,,,,,
65,1291.0,KODEX 퀄리티Plus,8155.0,50.0,-0.61%,0.0,202.0,90.0,,,,,
66,1292.0,KODEX 기계장비,4215.0,10.0,+0.24%,0.0,21254.0,89.0,,,,,
67,1293.0,TRUE 인버스 유로스탁스50 ETN(H) B,8850.0,25.0,-0.28%,0.0,32.0,88.0,,,,,
68,1294.0,신한 인버스 2X 금 선물 ETN,8820.0,110.0,+1.26%,0.0,15539.0,88.0,,,,,
69,1295.0,KBSTAR 미국장기국채선물레버리지(합성 H),12425.0,245.0,-1.93%,0.0,8998.0,87.0,,,,,
73,1296.0,KBSTAR KRX300선물인버스,10865.0,5.0,+0.05%,0.0,29.0,87.0,,,,,
74,1297.0,KODEX 미디어&엔터테인먼트,10770.0,45.0,-0.42%,0.0,645.0,86.0,,,,,
75,1298.0,크라운해태홀딩스우,14300.0,600.0,+4.38%,500.0,144944.0,86.0,,47.04,,,
76,1299.0,신한 인버스 브렌트원유 선물 ETN(H),8575.0,0.0,0.00%,0.0,0.0,86.0,,,,,
77,1300.0,TIGER 일본엔선물레버리지,12245.0,5.0,-0.04%,0.0,8543.0,86.0,,,,,
1,1301.0,마이티 코스피고배당,10985.0,10.0,-0.09%,0.0,19.0,86.0,,,,,
2,1302.0,KBSTAR 헬스케어,8140.0,50.0,-0.61%,0.0,500.0,85.0,,,,,
3,1303.0,KODEX 에너지화학,10165.0,45.0,+0.44%,0.0,5207.0,85.0,,,,,
4,1304.0,KODEX MSCI퀄리티,8525.0,0.0,0.00%,0.0,0.0,85.0,,,,,
5,1305.0,KODEX 미국S&P산업재(합성),15940.0,115.0,+0.73%,0.0,38.0,85.0,,,,,
9,1306.0,서울식품우,3815.0,85.0,-2.18%,100.0,69380.0,85.0,,1907.5,,,
10,1307.0,ARIRANG 주도업종,7070.0,25.0,+0.35%,0.0,72.0,85.0,,,,,
11,1308.0,KODEX 경기소비재,9380.0,30.0,-0.32%,0.0,62.0,84.0,,,,,
12,1309.0,TRUE 코스피 커버드콜 ETN B,8420.0,55.0,-0.65%,0.0,4.0,84.0,,,,,
13,1310.0,HANARO e커머스,9305.0,5.0,-0.05%,0.0,5300.0,84.0,,,,,
17,1311.0,ARIRANG 200밸류,7970.0,15.0,+0.19%,0.0,31.0,84.0,,,,,
18,1312.0,삼성 레버리지 구리 선물 ETN(H),8335.0,10.0,-0.12%,0.0,1178.0,83.0,,,,,
19,1313.0,KINDEX 미국다우존스리츠(합성 H),82880.0,5.0,+0.01%,0.0,271.0,83.0,,,,,
20,1314.0,대신 인버스 아연선물 ETN(H),11825.0,105.0,+0.90%,0.0,140.0,83.0,,,,,
21,1315.0,QV 인버스 레버리지 MSCI 선진국 ETN,11825.0,0.0,0.00%,0.0,0.0,83.0,,,,,
25,1316.0,TIGER KRX300레버리지,8235.0,30.0,-0.36%,0.0,70.0,82.0,,,,,
26,1317.0,KBSTAR KRX300레버리지,8225.0,20.0,-0.24%,0.0,15064.0,82.0,,,,,
27,1318.0,KODEX 보험,5780.0,65.0,-1.11%,0.0,2047.0,81.0,,,,,
28,1319.0,KINDEX 일본Nikkei225(H),13480.0,60.0,+0.45%,0.0,2379.0,81.0,,,,,
29,1320.0,KINDEX 스마트퀄리티,11535.0,0.0,0.00%,0.0,20.0,81.0,,,,,
33,1321.0,대한제당우,12450.0,100.0,+0.81%,2500.0,700.0,81.0,,12.3,,,
34,1322.0,TIGER 구리실물,6550.0,5.0,-0.08%,0.0,149.0,80.0,,,,,
35,1323.0,QV 인버스 MSCI 선진국 ETN,11445.0,0.0,0.00%,0.0,0.0,80.0,,,,,
36,1324.0,KINDEX 스마트하이베타,8895.0,0.0,0.00%,0.0,20.0,80.0,,,,,
37,1325.0,KODEX 미국달러선물인버스,9750.0,30.0,-0.31%,0.0,62423.0,80.0,,,,,
41,1326.0,신한 브렌트원유 선물 ETN(H),7965.0,5.0,-0.06%,0.0,1.0,80.0,,,,,
42,1327.0,KOSEF 저PBR가중,11370.0,65.0,-0.57%,0.0,5076.0,80.0,,,,,
43,1328.0,TIGER 유로스탁스레버리지(합성 H),7940.0,25.0,+0.32%,0.0,103.0,79.0,,,,,
44,1329.0,KODEX 콩선물(H),7925.0,40.0,-0.50%,0.0,118.0,79.0,,,,,
45,1330.0,TIGER 국채선물3년인버스,49460.0,35.0,+0.07%,0.0,15.0,79.0,,,,,
49,1331.0,동북아12호,4990.0,20.0,-0.40%,5000.0,199.0,79.0,5.0,16.63,5.87,,
50,1332.0,KBSTAR 헬스케어채권혼합,9875.0,25.0,-0.25%,0.0,6.0,79.0,,,,,
51,1333.0,KODEX 일본TOPIX100,13165.0,35.0,+0.27%,0.0,717.0,79.0,,,,,
52,1334.0,KINDEX 스마트로우볼,11275.0,10.0,-0.09%,0.0,20.0,79.0,,,,,
53,1335.0,동북아13호,4970.0,25.0,-0.50%,5000.0,100.0,79.0,5.0,16.57,5.91,,
57,1336.0,마이티 코스피100,19680.0,0.0,0.00%,0.0,0.0,79.0,,,,,
58,1337.0,TIGER 대만TAIEX선물(H),13050.0,15.0,-0.11%,0.0,1.0,78.0,,,,,
59,1338.0,TIGER 베타플러스,11185.0,0.0,0.00%,0.0,0.0,78.0,,,,,
60,1339.0,KODEX 게임산업,8655.0,20.0,-0.23%,0.0,9299.0,78.0,,,,,
61,1340.0,TRUE 인버스 2X 유로스탁스50 ETN(H),7730.0,60.0,-0.77%,0.0,1196.0,77.0,,,,,
65,1341.0,TIGER 중장기국채선물인버스,47490.0,80.0,+0.17%,0.0,17.0,76.0,,,,,
66,1342.0,TIGER 화장품,2690.0,35.0,-1.28%,0.0,14685.0,76.0,,,,,
67,1343.0,TIGER 차이나항셍25,16830.0,95.0,+0.57%,0.0,704.0,76.0,,,,,
68,1344.0,TIGER KRX300선물인버스,10815.0,45.0,+0.42%,0.0,19.0,76.0,,,,,
69,1345.0,KODEX 가치투자,9455.0,45.0,-0.47%,0.0,4.0,76.0,,,,,
73,1346.0,KOSEF KRX100,4190.0,5.0,+0.12%,0.0,128.0,75.0,,,,,
74,1347.0,TIGER 삼성그룹펀더멘털,8180.0,15.0,+0.18%,0.0,330.0,75.0,,,,,
75,1348.0,대원전선우,2870.0,20.0,-0.69%,500.0,3962.0,75.0,,159.44,,,
76,1349.0,KODEX 미국나스닥100선물(H),10015.0,30.0,+0.30%,0.0,1087.0,75.0,,,,,
77,1350.0,TIGER 지속배당,12470.0,65.0,-0.52%,0.0,6.0,75.0,,,,,
1,1351.0,KINDEX 삼성그룹동일가중,12460.0,25.0,-0.20%,0.0,128.0,75.0,,,,,
2,1352.0,KBSTAR IT플러스,10375.0,20.0,+0.19%,0.0,5.0,75.0,,,,,
3,1353.0,TIGER 200 경기소비재,13325.0,55.0,+0.41%,0.0,524.0,75.0,,,,,
4,1354.0,삼성 인버스 2X 은 선물 ETN(H),7430.0,65.0,+0.88%,0.0,325.0,74.0,,,,,
5,1355.0,파워 스마트밸류,12345.0,0.0,0.00%,0.0,50.0,74.0,,,,,
9,1356.0,일양약품우,16550.0,50.0,+0.30%,2500.0,234.0,74.0,,-65.94,,,
10,1357.0,TIGER 국채선물10년인버스,45705.0,120.0,+0.26%,0.0,13.0,73.0,,,,,
11,1358.0,HANARO 농업융복합산업,8595.0,10.0,-0.12%,0.0,1000.0,73.0,,,,,
12,1359.0,TIGER 지주회사,9100.0,0.0,0.00%,0.0,0.0,73.0,,,,,
13,1360.0,성신양회우,9890.0,100.0,-1.00%,5000.0,24541.0,73.0,,14.98,,,
17,1361.0,ARIRANG 코스닥150선물인버스,14500.0,115.0,+0.80%,0.0,8595.0,72.0,,,,,
18,1362.0,KBSTAR V&S셀렉트밸류,10300.0,80.0,-0.77%,0.0,50.0,72.0,,,,,
19,1363.0,TRUE 코스피 타겟볼20 ETN,7185.0,0.0,0.00%,0.0,0.0,72.0,,,,,
20,1364.0,코리아써우,2420.0,0.0,0.00%,500.0,396.0,72.0,,-1.85,,,
21,1365.0,CJ씨푸드1우,35850.0,900.0,+2.58%,500.0,74761.0,72.0,,597.5,,,
25,1366.0,동원시스템즈우,27000.0,650.0,-2.35%,5000.0,102.0,72.0,,13.08,,,
26,1367.0,KODEX 밸류Plus,7130.0,15.0,-0.21%,0.0,60.0,71.0,,,,,
27,1368.0,TIGER 중장기국채선물인버스2X,44480.0,160.0,+0.36%,0.0,10.0,71.0,,,,,
28,1369.0,KINDEX 일본TOPIX인버스(합성 H),6460.0,0.0,0.00%,0.0,2033.0,71.0,,,,,
29,1370.0,QV MSCI 선진국 ETN,10140.0,0.0,0.00%,0.0,0.0,71.0,,,,,
33,1371.0,깨끗한나라우,19300.0,1300.0,+7.22%,1000.0,274884.0,71.0,,-21.47,,,
34,1372.0,성문전자우,11750.0,300.0,+2.62%,500.0,7123.0,70.0,,1175.0,,,
35,1373.0,KBSTAR 글로벌4차산업IT(합성 H),12800.0,15.0,-0.12%,0.0,893.0,70.0,,,,,
36,1374.0,KINDEX 멕시코MSCI(합성),8795.0,55.0,-0.62%,0.0,54.0,70.0,,,,,
37,1375.0,유유제약1우,6200.0,20.0,+0.32%,1000.0,2425.0,70.0,,11.83,,,
41,1376.0,ARIRANG S&P글로벌인프라,11700.0,45.0,-0.38%,0.0,392.0,70.0,,,,,
42,1377.0,KODEX 미국러셀2000(H),10015.0,10.0,-0.10%,0.0,1.0,70.0,,,,,
43,1378.0,TIGER 대형성장,7375.0,5.0,-0.07%,0.0,877.0,70.0,,,,,
44,1379.0,크라운제과우,9050.0,350.0,+4.02%,200.0,194760.0,70.0,,8.79,,,
45,1380.0,마이티 200커버드콜ATM레버리지,7725.0,5.0,-0.06%,0.0,5.0,70.0,,,,,
49,1381.0,KODEX IT,11345.0,50.0,+0.44%,0.0,5335.0,68.0,,,,,
50,1382.0,KBSTAR 미국장기국채선물(H),11340.0,100.0,-0.87%,0.0,782.0,68.0,,,,,
51,1383.0,ARIRANG 미국다우존스고배당주(합성 H),12835.0,5.0,+0.04%,0.0,216.0,68.0,,,,,
52,1384.0,KBSTAR KRX300미국달러선물혼합,9685.0,15.0,+0.16%,0.0,74.0,68.0,,,,,
53,1385.0,ARIRANG 200선물레버리지,19365.0,30.0,-0.15%,0.0,1586.0,68.0,,,,,
57,1386.0,QV 레버리지 MSCI 선진국 ETN,9635.0,50.0,+0.52%,0.0,56.0,67.0,,,,,
58,1387.0,삼성 화장품 테마주 ETN,3370.0,55.0,-1.61%,0.0,2.0,67.0,,,,,
59,1388.0,TIGER 방송통신,7990.0,75.0,-0.93%,0.0,12117.0,67.0,,,,,
60,1389.0,ARIRANG 글로벌MSCI(합성 H),13055.0,25.0,+0.19%,0.0,631.0,67.0,,,,,
61,1390.0,TIGER 이머징마켓MSCI레버리지(합성 H),9510.0,55.0,-0.58%,0.0,182.0,67.0,,,,,
65,1391.0,ARIRANG 스마트베타 Quality,8295.0,20.0,-0.24%,0.0,31.0,66.0,,,,,
66,1392.0,TIGER KTOP30,6290.0,10.0,+0.16%,0.0,203.0,66.0,,,,,
67,1393.0,TREX 펀더멘탈 200,26410.0,5.0,-0.02%,0.0,1.0,66.0,,,,,
68,1394.0,SMART 중국본토 중소형 CSI500(합성 H),3640.0,10.0,-0.27%,0.0,40.0,66.0,,,,,
69,1395.0,KINDEX 일본TOPIX레버리지(H),13035.0,165.0,+1.28%,0.0,913.0,65.0,,,,,
73,1396.0,KBSTAR 200고배당커버드콜ATM,9300.0,20.0,-0.21%,0.0,16.0,65.0,,,,,
74,1397.0,TIGER 코스닥150로우볼,10800.0,65.0,-0.60%,0.0,2.0,65.0,,,,,
75,1398.0,KINDEX 필리핀MSCI(합성),16110.0,90.0,+0.56%,0.0,2005.0,64.0,,,,,
76,1399.0,KODEX 철강,6530.0,80.0,-1.21%,0.0,4557.0,64.0,,,,,
77,1400.0,KODEX 헬스케어,10665.0,120.0,-1.11%,0.0,3738.0,64.0,,,,,
1,1401.0,삼성중공우,55300.0,100.0,-0.18%,5000.0,1392.0,64.0,,-79.8,,,
2,1402.0,현대비앤지스틸우,57400.0,100.0,-0.17%,5000.0,111.0,63.0,,44.84,,,
3,1403.0,TIGER 일본엔선물인버스,8975.0,0.0,0.00%,0.0,0.0,63.0,,,,,
4,1404.0,TIGER 의료기기,9640.0,115.0,-1.18%,0.0,75.0,63.0,,,,,
5,1405.0,KBSTAR 내수주플러스,8685.0,35.0,-0.40%,0.0,5.0,63.0,,,,,
9,1406.0,KBSTAR 일본TOPIX레버리지(H),12495.0,110.0,+0.89%,0.0,1.0,62.0,,,,,
10,1407.0,대신 아연선물 ETN(H),8855.0,125.0,-1.39%,0.0,6.0,62.0,,,,,
11,1408.0,KBSTAR 차이나H선물인버스(H),11265.0,105.0,-0.92%,0.0,443.0,62.0,,,,,
12,1409.0,KODEX 미국S&P금융(합성),16655.0,55.0,+0.33%,0.0,249.0,62.0,,,,,
13,1410.0,파워 중기국고채,102555.0,0.0,0.00%,0.0,0.0,62.0,,,,,
17,1411.0,KBSTAR V&S셀렉트밸류채권혼합,10245.0,40.0,-0.39%,0.0,205.0,61.0,,,,,
18,1412.0,KODEX FnKorea50,7650.0,0.0,0.00%,0.0,0.0,61.0,,,,,
19,1413.0,ARIRANG 국채선물3년,52620.0,50.0,-0.09%,0.0,6.0,61.0,,,,,
20,1414.0,ARIRANG 국채선물10년,58560.0,235.0,-0.40%,0.0,331.0,61.0,,,,,
21,1415.0,KODEX 미국S&P바이오(합성),22050.0,325.0,-1.45%,0.0,232.0,61.0,,,,,
25,1416.0,TIGER 200 헬스케어,15145.0,20.0,-0.13%,0.0,470.0,61.0,,,,,
26,1417.0,ARIRANG 스마트베타Quality채권혼합,10010.0,0.0,0.00%,0.0,34.0,60.0,,,,,
27,1418.0,TIGER 원유선물인버스(H),9880.0,5.0,-0.05%,0.0,5899.0,59.0,,,,,
28,1419.0,KBSTAR ESG사회책임투자,7865.0,10.0,-0.13%,0.0,5.0,59.0,,,,,
29,1420.0,KODEX 미국채10년선물,11795.0,30.0,-0.25%,0.0,10972.0,59.0,,,,,
33,1421.0,KODEX 미국S&P에너지(합성),7870.0,55.0,+0.70%,0.0,302.0,59.0,,,,,
34,1422.0,KBSTAR 국채선물10년인버스,44935.0,145.0,+0.32%,0.0,6.0,58.0,,,,,
35,1423.0,KBSTAR 미국S&P원유생산기업(합성 H),4160.0,35.0,-0.83%,0.0,273.0,58.0,,,,,
36,1424.0,ARIRANG 스마트베타 Value,8315.0,20.0,-0.24%,0.0,43.0,58.0,,,,,
37,1425.0,대상홀딩스우,6370.0,40.0,-0.62%,1000.0,62604.0,58.0,,10.08,,,
41,1426.0,KINDEX 미국WideMoat가치주,11565.0,45.0,-0.39%,0.0,5602.0,58.0,,,,,
42,1427.0,TIGER 현대차그룹+펀더멘털,16980.0,105.0,+0.62%,0.0,4.0,58.0,,,,,
43,1428.0,KODEX 3대농산물선물(H),7655.0,5.0,+0.07%,0.0,155.0,57.0,,,,,
44,1429.0,TIGER 200커버드콜5%OTM,11465.0,0.0,0.00%,0.0,0.0,57.0,,,,,
45,1430.0,KBSTAR 200선물인버스,9520.0,10.0,+0.11%,0.0,1109.0,57.0,,,,,
49,1431.0,ARIRANG 200모멘텀,7915.0,20.0,+0.25%,0.0,31.0,55.0,,,,,
50,1432.0,KBSTAR 중국MSCI China선물(H),10060.0,35.0,+0.35%,0.0,155.0,55.0,,,,,
51,1433.0,KINDEX 배당성장,27615.0,135.0,-0.49%,0.0,26.0,55.0,,,,,
52,1434.0,TIGER 코스닥150바이오테크,7450.0,160.0,-2.10%,0.0,1394.0,55.0,,,,,
53,1435.0,TIGER 일본엔선물인버스2X,7865.0,30.0,+0.38%,0.0,797.0,55.0,,,,,
57,1436.0,TIGER 중소형,7255.0,15.0,+0.21%,0.0,7.0,54.0,,,,,
58,1437.0,삼성 건축자재 테마주 ETN,2705.0,0.0,0.00%,0.0,0.0,54.0,,,,,
59,1438.0,KINDEX 인버스,8980.0,10.0,+0.11%,0.0,3294.0,54.0,,,,,
60,1439.0,KBSTAR 우량업종,8975.0,5.0,-0.06%,0.0,10.0,54.0,,,,,
61,1440.0,TIGER 중소형성장,6710.0,20.0,-0.30%,0.0,10.0,54.0,,,,,
65,1441.0,하나니켈2호,1630.0,50.0,+3.16%,0.0,221016.0,54.0,,,,,
66,1442.0,덕성우,3845.0,15.0,+0.39%,500.0,22349.0,54.0,,-32.58,,,
67,1443.0,KODEX 미국FANG플러스(H),10690.0,25.0,-0.23%,0.0,574.0,53.0,,,,,
68,1444.0,KINDEX 코스닥(합성),8905.0,0.0,0.00%,0.0,0.0,53.0,,,,,
69,1445.0,ARIRANG 선진국MSCI(합성 H),9880.0,100.0,-1.00%,0.0,1233.0,53.0,,,,,
73,1446.0,KBSTAR 지주회사,6635.0,20.0,-0.30%,0.0,28.0,53.0,,,,,
74,1447.0,노루페인트우,11350.0,100.0,-0.87%,500.0,2583.0,53.0,,18.22,,,
75,1448.0,코오롱글로벌우,16800.0,50.0,+0.30%,5000.0,13925.0,53.0,,26.29,,,
76,1449.0,TIGER MSCI KOREA ESG유니버설,7610.0,20.0,-0.26%,0.0,8.0,52.0,,,,,
77,1450.0,KBSTAR 미국장기국채선물인버스(H),8725.0,125.0,+1.45%,0.0,157.0,52.0,,,,,
1,1451.0,금강공업우,8860.0,10.0,+0.11%,1000.0,15955.0,52.0,,15.28,,,
2,1452.0,ARIRANG 스마트베타 LowVOL,8705.0,25.0,-0.29%,0.0,32.0,52.0,,,,,
3,1453.0,KBSTAR 미국장기국채선물인버스2X(합성 H),7445.0,185.0,+2.55%,0.0,2077.0,52.0,,,,,
4,1454.0,KOSEF 코스닥150선물레버리지,2725.0,50.0,-1.80%,0.0,14396.0,52.0,,,,,
5,1455.0,KODEX 국채선물3년인버스,49445.0,50.0,+0.10%,0.0,204.0,50.0,,,,,
9,1456.0,TIGER 금은선물(H),8400.0,20.0,-0.24%,0.0,3730.0,50.0,,,,,
10,1457.0,TIGER 라틴35,3845.0,25.0,-0.65%,0.0,4544.0,50.0,,,,,
11,1458.0,KODEX 미국채울트라30년선물인버스(H),8290.0,120.0,+1.47%,0.0,1.0,50.0,,,,,
12,1459.0,신원우,54400.0,300.0,-0.55%,500.0,371.0,49.0,,-697.44,,,
13,1460.0,KINDEX 국채선물3년인버스,98685.0,95.0,+0.10%,0.0,20.0,49.0,,,,,
17,1461.0,KODEX 한국대만IT프리미어,9865.0,0.0,0.00%,0.0,8.0,49.0,,,,,
18,1462.0,TIGER K게임,7545.0,0.0,0.00%,0.0,0.0,49.0,,,,,
19,1463.0,KBSTAR 수출주,8145.0,5.0,-0.06%,0.0,10.0,49.0,,,,,
20,1464.0,ARIRANG KRX300산업재,9670.0,10.0,+0.10%,0.0,44.0,48.0,,,,,
21,1465.0,TIGER MSCI KOREA ESG리더스,7325.0,35.0,+0.48%,0.0,1.0,48.0,,,,,
25,1466.0,TIGER 여행레저,3925.0,45.0,-1.13%,0.0,2334.0,48.0,,,,,
26,1467.0,TIGER LG그룹+펀더멘털,6335.0,0.0,0.00%,0.0,587.0,48.0,,,,,
27,1468.0,HANARO 코스닥150선물레버리지,5545.0,95.0,-1.68%,0.0,5244.0,48.0,,,,,
28,1469.0,동양우,7710.0,140.0,-1.78%,500.0,1694.0,48.0,,550.71,,,
29,1470.0,TIGER 200 산업재,4915.0,10.0,-0.20%,0.0,37.0,47.0,,,,,
33,1471.0,대신 인버스 니켈선물 ETN(H),6630.0,45.0,+0.68%,0.0,4.0,46.0,,,,,
34,1472.0,ARIRANG 200동일가중,7730.0,15.0,-0.19%,0.0,31.0,46.0,,,,,
35,1473.0,KODEX China H선물인버스(H),11500.0,80.0,-0.69%,0.0,1534.0,46.0,,,,,
36,1474.0,TREX 중소형가치,6920.0,60.0,-0.86%,0.0,9.0,46.0,,,,,
37,1475.0,TIGER 200 철강소재,6840.0,95.0,-1.37%,0.0,44.0,45.0,,,,,
41,1476.0,KINDEX 국채선물10년인버스,89930.0,270.0,+0.30%,0.0,24.0,45.0,,,,,
42,1477.0,동부건설우,19750.0,300.0,-1.50%,5000.0,1241.0,45.0,,5.63,,,
43,1478.0,KINDEX 한류,5560.0,55.0,-0.98%,0.0,101.0,44.0,,,,,
44,1479.0,KODEX 골드선물인버스(H),8880.0,40.0,+0.45%,0.0,23692.0,44.0,,,,,
45,1480.0,KBSTAR 200커뮤니케이션서비스,10045.0,15.0,-0.15%,0.0,6.0,44.0,,,,,
49,1481.0,동부제철우,27400.0,1000.0,-3.52%,5000.0,842.0,44.0,,-5.58,,,
50,1482.0,진흥기업우B,5100.0,130.0,-2.49%,500.0,3455.0,44.0,,124.39,,,
51,1483.0,한양증권우,8300.0,10.0,-0.12%,5000.0,46.0,44.0,,23.65,,,
52,1484.0,JW중외제약우,25600.0,0.0,0.00%,2500.0,192.0,43.0,,69.95,,,
53,1485.0,ARIRANG 심천차이넥스트(합성),7085.0,70.0,+1.00%,0.0,7.0,43.0,,,,,
57,1486.0,ARIRANG 200선물인버스2X,16930.0,10.0,+0.06%,0.0,7155.0,42.0,,,,,
58,1487.0,ARIRANG KRX300금융,8790.0,40.0,-0.45%,0.0,46.0,42.0,,,,,
59,1488.0,KBSTAR 200생활소비재,7510.0,10.0,-0.13%,0.0,5.0,42.0,,,,,
60,1489.0,TIGER 200 생활소비재,9875.0,65.0,-0.65%,0.0,12.0,41.0,,,,,
61,1490.0,KBSTAR 200중공업,8575.0,35.0,+0.41%,0.0,10.0,41.0,,,,,
65,1491.0,TIGER 은행,6605.0,20.0,-0.30%,0.0,1319.0,41.0,,,,,
66,1492.0,DB하이텍1우,36400.0,950.0,-2.54%,5000.0,617.0,41.0,,18.66,,,
67,1493.0,KBSTAR 200건설,9290.0,85.0,-0.91%,0.0,5.0,41.0,,,,,
68,1494.0,KODEX 구리선물(H),5045.0,20.0,-0.39%,0.0,5653.0,40.0,,,,,
69,1495.0,KBSTAR 200금융,7705.0,35.0,-0.45%,0.0,260.0,40.0,,,,,
73,1496.0,KODEX MSCI모멘텀,7980.0,0.0,0.00%,0.0,0.0,40.0,,,,,
74,1497.0,KBSTAR 코스닥150선물인버스,9620.0,75.0,+0.79%,0.0,53931.0,38.0,,,,,
75,1498.0,KBSTAR 중소형모멘텀밸류,8425.0,50.0,-0.59%,0.0,5.0,38.0,,,,,
76,1499.0,KBSTAR 200에너지화학,7555.0,35.0,+0.47%,0.0,8.0,38.0,,,,,
77,1500.0,ARIRANG 스마트베타 Momentum,7495.0,15.0,-0.20%,0.0,39.0,37.0,,,,,
1,1501.0,ARIRANG KRX300자유소비재,10995.0,30.0,+0.27%,0.0,43.0,37.0,,,,,
2,1502.0,KBSTAR 게임테마,8305.0,5.0,-0.06%,0.0,8.0,37.0,,,,,
3,1503.0,진흥기업2우B,12650.0,100.0,-0.78%,500.0,2691.0,37.0,,308.54,,,
4,1504.0,TIGER 미디어컨텐츠,4775.0,90.0,-1.85%,0.0,17939.0,37.0,,,,,
5,1505.0,흥국화재우,4830.0,0.0,0.00%,5000.0,357.0,37.0,,6.24,,,
9,1506.0,KBSTAR 중소형모멘텀로우볼,8095.0,75.0,-0.92%,0.0,5.0,36.0,,,,,
10,1507.0,KBSTAR 200경기소비재,8245.0,65.0,+0.79%,0.0,54.0,36.0,,,,,
11,1508.0,KODEX MSCI EM선물(H),8000.0,5.0,+0.06%,0.0,106.0,36.0,,,,,
12,1509.0,KBSTAR 200철강소재,6550.0,85.0,-1.28%,0.0,8.0,35.0,,,,,
13,1510.0,KODEX WTI원유선물인버스(H),13840.0,35.0,-0.25%,0.0,3489.0,35.0,,,,,
17,1511.0,KBSTAR KQ모멘텀밸류,7650.0,35.0,-0.46%,0.0,5.0,34.0,,,,,
